<org.opsli.plugins.redis.conf.RedisPluginConfig: void <clinit>()>-><org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: void <init>(java.lang.Class)>
<org.opsli.core.utils.OrgUtil: void lambda$handleOrgIdGroupCondition$5(java.lang.String,java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.lang.String: boolean equals(java.lang.Object)>
<java.awt.font.StyledParagraph: void addFont(java.lang.Object,int)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: byte[] serialize(java.lang.Object)>-><java.io.WriteAbortedException: java.lang.String getMessage()>
<org.opsli.modulars.system.user.service.impl.UserRoleRefServiceImpl: void clearCache(java.lang.String)>-><org.opsli.core.utils.UserUtil: boolean refreshUserDefOrg(java.lang.String)>
<java.util.concurrent.LinkedBlockingQueue: boolean remove(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: boolean equals(java.lang.Object)>
<org.opsli.OpsliApplication: void main(java.lang.String[])>-><org.opsli.modulars.system.login.web.LoginByAccountRestController$$SpringCGLIB: void <init>()>
<org.opsli.core.persistence.querybuilder.WebQueryBuilder: com.baomidou.mybatisplus.core.conditions.query.QueryWrapper createQueryWrapper(com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><com.baomidou.mybatisplus.core.conditions.interfaces.Func: java.lang.Object orderByDesc(java.lang.Object)>
<org.opsli.core.cache.SecurityCache: java.util.Map getAllHashCacheObject(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function)>-><cn.hutool.core.map.MapUtil: boolean isNotEmpty(java.util.Map)>
<org.opsli.common.utils.HashIdsUtil: void <init>(java.lang.String,int,java.lang.String)>-><java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,java.lang.String,javax.servlet.http.HttpServletRequest)>-><java.util.concurrent.CopyOnWriteArrayList$COWSubList: java.util.Iterator iterator()>
<org.springframework.boot.convert.NumberToDataSizeConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.opsli.plugins.security.exception.AuthServiceException: java.lang.String toString()>
<org.opsli.plugins.security.vo.AuthResultWrapper: org.opsli.plugins.security.vo.AuthResultWrapper getErrorResultWrapper(java.lang.Object)>-><org.opsli.plugins.security.vo.AuthResultWrapper$AuthResultWrapperBuilder: org.opsli.plugins.security.vo.AuthResultWrapper$AuthResultWrapperBuilder timestamp(long)>
<org.opsli.modulars.generator.logs.web.GenLogsRestController: void create(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>-><org.springframework.cglib.core.ReflectUtils$6: java.lang.String getMessage()>
<cn.hutool.json.JSONUtil: java.lang.Object wrap(java.lang.Object,cn.hutool.json.JSONConfig)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: java.lang.String toString()>
<com.alibaba.fastjson.serializer.StringCodec: java.lang.Object deserialze(com.alibaba.fastjson.parser.DefaultJSONParser)>-><org.opsli.plugins.redisson.properties.RedissonProperties: java.lang.String toString()>
<org.opsli.plugins.security.utils.WebUtils: java.lang.String renderString(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.String)>-><javax.servlet.ServletResponseWrapper: void setContentType(java.lang.String)>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><com.google.common.collect.Iterators$9: java.lang.Object next()>
<org.opsli.core.base.service.impl.CrudServiceImpl: boolean insertBatch(java.util.List)>-><java.util.WeakHashMap$EntryIterator: java.lang.Object next()>
<org.yaml.snakeyaml.constructor.Constructor$ConstructScalar: java.lang.Object constructStandardJavaInstance(java.lang.Class,org.yaml.snakeyaml.nodes.ScalarNode)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<org.opsli.common.utils.RateLimiterUtil$RateLimiterInner: boolean equals(java.lang.Object)>-><java.lang.Double: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: boolean resetPassword(org.opsli.api.wrapper.system.user.UserPassword)>-><org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>
<org.bouncycastle.asn1.ASN1Integer: org.bouncycastle.asn1.ASN1Integer getInstance(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthServiceException: java.lang.String toString()>
<org.springframework.boot.convert.NumberToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.opsli.plugins.redisson.properties.RedissonProperties: java.lang.String toString()>
<org.opsli.modulars.system.menu.web.MenuRestController: org.opsli.api.wrapper.system.menu.MenuModel getGenMenuModel()>-><org.opsli.api.wrapper.system.menu.MenuModel: void setSortNo(java.lang.Integer)>
<org.opsli.core.filters.interceptor.UserAuthInterceptor: void <init>()>-><java.lang.Object: void <init>()>
<org.springframework.expression.spel.ast.OpLT: org.springframework.expression.spel.support.BooleanTypedValue getValueInternal(org.springframework.expression.spel.ExpressionState)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<org.opsli.core.persistence.querybuilder.chain.QueryDataPermsHandler: com.baomidou.mybatisplus.core.conditions.query.QueryWrapper handleDataPermsCondition(org.opsli.core.persistence.querybuilder.conf.WebQueryConf,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.RegularEnumSet$EnumSetIterator: java.lang.Object next()>
<org.opsli.common.utils.WrapperUtil: java.lang.Object transformInstance(java.lang.Object,java.lang.Class,boolean)>-><javassist.compiler.CompileError: java.lang.String getMessage()>
<org.opsli.common.utils.WrapperUtil: java.lang.Object transformInstance(java.lang.Object,java.lang.Class,boolean)>-><java.util.MissingFormatWidthException: java.lang.String getMessage()>
<java.util.Arrays: boolean deepEquals0(java.lang.Object,java.lang.Object)>-><org.opsli.plugins.security.exception.AuthException: boolean equals(java.lang.Object)>
<org.opsli.common.utils.ZipUtils: void toZip(java.util.List,java.io.OutputStream)>-><java.util.Collections$EmptyMap: java.lang.Object get(java.lang.Object)>
<org.opsli.modulars.system.login.handler.success.LoginCodeModelCreateAccessTokenHandler: void handle(java.lang.Object,org.springframework.security.core.Authentication,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>-><java.lang.Long: java.lang.Long valueOf(long)>
<org.opsli.core.persistence.querybuilder.WebQueryBuilder: void handlerValue(com.baomidou.mybatisplus.core.conditions.query.QueryWrapper,java.lang.String,java.lang.String,java.lang.String)>-><java.lang.String: int hashCode()>
<org.opsli.core.base.controller.BaseRestController: java.util.List handleTreeHasChildren(java.util.List,java.util.function.Function)>-><io.netty.util.collection.IntObjectHashMap$KeySet$1: boolean hasNext()>
<org.opsli.modulars.test.service.impl.TestServiceImpl: void <init>()>-><org.opsli.core.base.service.impl.CrudServiceImpl: void <init>()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper getUserByUsername(java.lang.String)>-><org.opsli.common.exception.ServiceException: void <init>(java.lang.Integer,java.lang.String)>
<org.opsli.plugins.redis.RedisPlugin: boolean expireAt(java.lang.String,java.util.Date)>-><org.springframework.data.redis.core.RedisTemplate: java.lang.Boolean expireAt(java.lang.Object,java.util.Date)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.objectweb.asm.Label: java.lang.String toString()>
<org.opsli.core.filters.interceptor.UserAuthInterceptor: boolean preHandle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Object)>-><java.awt.HeadlessException: java.lang.String getMessage()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.apache.ibatis.type.TypeReference: java.lang.String toString()>
<org.opsli.core.base.service.impl.CrudServiceImpl: boolean insertBatch(java.util.List)>-><org.opsli.api.base.warpper.ApiWrapper: org.opsli.api.base.warpper.ApiWrapper setCreateTime(java.util.Date)>
<org.opsli.core.utils.UserUtil: void <init>()>-><java.lang.Object: void <init>()>
<org.opsli.core.utils.DictUtil: java.util.List handleDictList(java.util.Map,java.lang.String)>-><org.opsli.api.wrapper.system.dict.DictWrapper: void setTypeCode(java.lang.String)>
<java.util.Hashtable: java.lang.Object put(java.lang.Object,java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: int hashCode()>
<com.google.common.collect.Lists: int indexOfRandomAccess(java.util.List,java.lang.Object)>-><org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>
<org.opsli.plugins.security.handler.LoginHandler: void fireFailureEvent(java.lang.Object,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Exception)>-><java.lang.Object: java.lang.Class getClass()>
<java.util.Objects: int hashCode(java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: int hashCode()>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper updatePasswordByForget(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.api.wrapper.system.user.ToUserPassword: void setNewPassword(java.lang.String)>
<org.springframework.boot.convert.StringToPeriodConverter: java.lang.Object convert(java.lang.Object,org.springframework.core.convert.TypeDescriptor,org.springframework.core.convert.TypeDescriptor)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><sun.security.util.DerValue: java.lang.String toString()>
<org.opsli.core.utils.OptionsUtil: void <clinit>()>-><com.google.common.collect.Maps: java.util.HashMap newHashMap()>
<org.opsli.modulars.system.login.web.LoginByAccountRestController$$SpringCGLIB: void login(org.opsli.api.base.encrypt.EncryptModel)>-><org.opsli.core.filters.aspect.LimiterAop: void limiterHandle(org.aspectj.lang.JoinPoint)>
<org.opsli.core.utils.DictUtil: java.util.List handleDictList(java.util.Map,java.lang.String)>-><java.util.HashMap$HashIterator: boolean hasNext()>
<java.lang.invoke.MethodType$ConcurrentWeakInternSet$WeakEntry: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object get(java.lang.Object)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: int hashCode()>
<org.opsli.plugins.redisson.conf.RedissonConfig: void <init>()>-><java.lang.Object: void <init>()>
<org.opsli.core.autoconfigure.conf.SecurityConfig: org.springframework.security.authentication.AuthenticationManager authenticationManager()>-><org.springframework.security.authentication.ProviderManager: void <init>(java.util.List)>
<org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean equals(java.lang.Object)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: boolean canEqual(java.lang.Object)>
<java.io.ObjectOutputStream: void writeOrdinaryObject(java.lang.Object,java.io.ObjectStreamClass,boolean)>-><org.opsli.common.utils.RateLimiterUtil$RateLimiterInner: java.lang.String toString()>
<java.util.AbstractMap$SimpleEntry: int hashCode()>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: int hashCode()>
<org.opsli.core.utils.OrgUtil: void <clinit>()>-><org.slf4j.LoggerFactory: org.slf4j.Logger getLogger(java.lang.Class)>
<org.opsli.modulars.system.login.vo.AuthAccessTokenDto$AuthAccessTokenDtoBuilder: void <init>()>-><java.lang.Object: void <init>()>
<org.opsli.plugins.security.provider.MobileCodeAuthenticationProvider: void <init>(org.opsli.plugins.security.service.LoadUserDetailServiceFactory,org.opsli.plugins.security.checker.DefaultPreAuthenticationChecks)>-><synthetic.method.SingletonFactory: org.opsli.plugins.security.checker.DefaultPreAuthenticationChecks getDefaultPreAuthenticationChecks()>
<org.opsli.common.utils.Props: java.lang.Object getObject(java.lang.String[])>-><java.util.IdentityHashMap: java.lang.Object get(java.lang.Object)>
<reactor.util.context.Context1: boolean hasKey(java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<java.util.Hashtable: java.lang.Object merge(java.lang.Object,java.lang.Object,java.util.function.BiFunction)>-><org.opsli.plugins.security.exception.AuthServiceException: int hashCode()>
<org.opsli.core.autoconfigure.conf.SwaggerConfig: java.util.List defaultToken()>-><springfox.documentation.builders.ParameterBuilder: springfox.documentation.builders.ParameterBuilder name(java.lang.String)>
<org.opsli.plugins.security.provider.EmailPasswordAuthenticationProvider: void <init>(org.opsli.plugins.security.service.LoadUserDetailServiceFactory,org.opsli.plugins.security.checker.DefaultPreAuthenticationChecks,org.opsli.plugins.security.checker.DefaultPostAuthenticationChecks,org.springframework.security.crypto.password.PasswordEncoder,org.opsli.plugins.security.eventbus.SpringSecurityEventBus)>-><org.springframework.security.crypto.bcrypt.BCryptPasswordEncoder: void <init>()>
<org.opsli.common.utils.MessUtil: java.util.List getPlaceholderList(java.lang.String)>-><java.util.regex.Matcher: boolean find()>
<org.opsli.plugins.generator.strategy.create.CodeBuilder: void build(org.opsli.modulars.generator.logs.wrapper.GenBuilderModel,javax.servlet.http.HttpServletResponse)>-><java.util.ArrayList: int size()>
<javax.management.openmbean.CompositeDataSupport: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.dict.DictWrapper: boolean equals(java.lang.Object)>
<org.opsli.plugins.security.vo.AuthResultWrapper: org.opsli.plugins.security.vo.AuthResultWrapper getErrorResultWrapper()>-><org.opsli.plugins.security.vo.AuthResultWrapper: org.opsli.plugins.security.vo.AuthResultWrapper getErrorResultWrapper(java.lang.Object)>
<org.opsli.modulars.generator.template.web.GenTemplateDetailRestController: org.opsli.api.base.result.ResultWrapper findListByParentId(java.lang.String)>-><org.opsli.plugins.generator.utils.GenTemplateUtil: java.util.List getTemplateDetailList(java.lang.String)>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.LinkedHashMap$LinkedKeyIterator: java.lang.Object next()>
<org.opsli.plugins.redis.scripts.enums.RedisScriptsEnum: org.opsli.plugins.redis.scripts.enums.RedisScriptsEnum[] values()>-><java.lang.Object: java.lang.Object clone()>
<org.opsli.plugins.redis.exception.RedisPluginException: void <init>(java.lang.Integer,java.lang.String)>-><org.opsli.common.exception.ServiceException: void <init>(java.lang.Integer,java.lang.String)>
<reactor.util.context.Context3: java.lang.Object get(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthException: boolean equals(java.lang.Object)>
<org.opsli.core.base.controller.BaseRestController$1: void saveData(java.util.List)>-><java.util.SubList$1: java.lang.Object next()>
<org.opsli.core.utils.ExcelUtil: cn.hutool.json.JSONObject getFields(java.lang.Class)>-><org.apache.commons.lang3.StringUtils: boolean isNotEmpty(java.lang.CharSequence)>
<org.opsli.core.cache.SecurityCache: java.util.Map getAllHashCacheObject(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function)>-><java.nio.charset.MalformedInputException: java.lang.String getMessage()>
<org.opsli.modulars.system.user.service.impl.UserServiceImpl: void clearCache(java.util.List)>-><com.google.common.collect.Iterators$1: java.lang.Object next()>
<org.opsli.common.utils.WrapperUtil: java.util.List transformInstance(java.util.Collection,java.lang.Class,boolean)>-><java.util.IllegalFormatWidthException: java.lang.String getMessage()>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><java.util.Collections$SingletonList: java.util.Iterator iterator()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.apache.ibatis.parsing.XNode: java.lang.String toString()>
<org.opsli.core.utils.UserUtil: boolean isHasUpdateTenantPerms(org.opsli.api.wrapper.system.user.UserModel)>-><java.util.Collections$UnmodifiableCollection: boolean contains(java.lang.Object)>
<org.opsli.modulars.system.logs.web.LoginLogsRestController: org.opsli.api.base.result.ResultWrapper findPage(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><org.opsli.plugins.waf.servlet.WafHttpServletRequestWrapper: java.util.Map getParameterMap()>
<org.opsli.core.utils.OrgUtil: void lambda$null$0(java.lang.String,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><java.util.WeakHashMap$HashIterator: boolean hasNext()>
<org.opsli.core.base.service.impl.CrudServiceImpl: boolean insertBatch(java.util.List)>-><java.util.Vector: int size()>
<org.opsli.plugins.redis.RedisPlugin: boolean put(java.lang.String,java.lang.Object,long,java.util.concurrent.TimeUnit)>-><java.awt.HeadlessException: java.lang.String getMessage()>
<org.opsli.plugins.redis.RedisPlugin: boolean expire(java.lang.String,long,java.util.concurrent.TimeUnit)>-><java.util.regex.PatternSyntaxException: java.lang.String getMessage()>
<org.opsli.modulars.system.user.service.impl.UserRoleRefServiceImpl: boolean setRoles(org.opsli.api.wrapper.system.user.UserRoleRefModel)>-><java.lang.String: boolean equals(java.lang.Object)>
<java.util.Hashtable: java.lang.Object merge(java.lang.Object,java.lang.Object,java.util.function.BiFunction)>-><org.opsli.api.wrapper.system.dict.DictWrapper: boolean equals(java.lang.Object)>
<org.opsli.plugins.excel.listener.ExcelListener: void invoke(java.lang.Object,com.alibaba.excel.context.AnalysisContext)>-><org.opsli.plugins.excel.listener.ExcelListener: boolean checkObjAllFieldsIsNull(java.lang.Object)>
<org.opsli.common.utils.HashIdsUtil: void <init>(java.lang.String,int,java.lang.String)>-><java.lang.String: java.lang.String replaceAll(java.lang.String,java.lang.String)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><java.lang.ThreadGroup: java.lang.String toString()>
<org.opsli.core.utils.UserTokenUtil: void <clinit>()>-><org.slf4j.LoggerFactory: org.slf4j.Logger getLogger(java.lang.Class)>
<org.opsli.core.utils.UserUtil: boolean updateUser(org.opsli.api.wrapper.system.user.UserModel)>-><java.lang.StringBuilder: void <init>()>
<org.opsli.core.filters.aspect.ValidatorAop: void validation(org.aspectj.lang.JoinPoint)>-><java.util.FormatFlagsConversionMismatchException: java.lang.String getMessage()>
<com.fasterxml.jackson.databind.ser.std.ToStringSerializer: java.lang.String valueToString(java.lang.Object)>-><org.opsli.api.wrapper.system.logs.LoginLogsModel: java.lang.String toString()>
<org.opsli.core.persistence.querybuilder.chain.QueryDataPermsHandler: com.baomidou.mybatisplus.core.conditions.query.QueryWrapper handleDataPermsCondition(org.opsli.core.persistence.querybuilder.conf.WebQueryConf,com.baomidou.mybatisplus.core.conditions.query.QueryWrapper)>-><org.opsli.common.utils.FieldUtil: java.lang.String humpToUnderline(java.lang.String)>
<com.google.common.collect.SingletonImmutableList: java.lang.String toString()>-><org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>
<java.util.Hashtable: java.lang.Object merge(java.lang.Object,java.lang.Object,java.util.function.BiFunction)>-><org.opsli.core.autoconfigure.properties.DbSourceProperties$DataSourceInfo: int hashCode()>
<org.opsli.plugins.security.handler.LoginHandler: void fireFailureEvent(java.lang.Object,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.lang.Exception)>-><java.util.concurrent.CopyOnWriteArrayList: java.util.Iterator iterator()>
<java.util.concurrent.ConcurrentHashMap: java.lang.Object computeIfAbsent(java.lang.Object,java.util.function.Function)>-><org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>
<com.alibaba.fastjson.util.TypeUtils: java.lang.Float castToFloat(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>
<org.opsli.plugins.excel.ExcelPlugin: java.util.List readExcel(org.springframework.web.multipart.MultipartFile,java.lang.Class,java.lang.String,int)>-><java.nio.file.FileSystemException: java.lang.String getMessage()>
<org.opsli.common.utils.FieldUtil: java.lang.String getFileName(org.opsli.common.utils.FieldUtil$SFunction)>-><java.lang.String: java.lang.String toLowerCase()>
<org.opsli.core.utils.UserTokenUtil: java.lang.String getRequestToken(javax.servlet.http.HttpServletRequest)>-><org.opsli.plugins.waf.servlet.WafHttpServletRequestWrapper: java.lang.String getHeader(java.lang.String)>
<org.opsli.api.wrapper.system.dict.DictModel: void <init>()>-><org.opsli.api.base.warpper.ApiWrapper: void <init>()>
<java.util.concurrent.ConcurrentHashMap$TreeBin: java.util.concurrent.ConcurrentHashMap$Node find(int,java.lang.Object)>-><org.opsli.api.wrapper.system.menu.MenuModel: boolean equals(java.lang.Object)>
<org.opsli.plugins.waf.servlet.WafHttpServletRequestWrapper: java.util.Map getParameterMap()>-><java.util.HashMap: java.lang.Object put(java.lang.Object,java.lang.Object)>
<org.opsli.core.base.service.impl.CrudServiceImpl: boolean insertBatch(java.util.List)>-><java.util.ArrayList: int size()>
<org.opsli.OpsliApplication: void main(java.lang.String[])>-><org.opsli.modulars.system.login.web.LoginByCodeRestController$$SpringCGLIB: void <init>()>
<org.opsli.plugins.redisson.RedissonManager$RedissonConfigFactory: void <init>()>-><java.lang.Package: java.lang.String getName()>
<org.opsli.modulars.system.menu.web.MenuRestController: java.util.List getBeanMapList(java.util.List,java.lang.String[])>-><io.netty.util.internal.shaded.org.jctools.queues.atomic.BaseMpscLinkedAtomicArrayQueue$WeakIterator: boolean hasNext()>
<org.opsli.modulars.test.web.TestRestController: void <clinit>()>-><org.slf4j.LoggerFactory: org.slf4j.Logger getLogger(java.lang.Class)>
<java.util.EnumMap: boolean removeMapping(java.lang.Object,java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: boolean equals(java.lang.Object)>
<org.opsli.core.autoconfigure.conf.SwaggerConfig: java.util.List defaultAuth()>-><com.google.common.collect.Lists: java.util.ArrayList newArrayList(java.lang.Object[])>
<javax.management.openmbean.OpenMBeanAttributeInfoSupport: int hashCode(javax.management.openmbean.OpenMBeanParameterInfo)>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: int hashCode()>
<java.util.ArrayList: boolean remove(java.lang.Object)>-><org.opsli.common.utils.RateLimiterUtil$RateLimiterInner: boolean equals(java.lang.Object)>
<register-finalize <org.opsli.core.msg.TokenMsg: void <clinit>()>-><java.lang.ref.Finalizer: void register(java.lang.Object)>
<org.apache.tomcat.util.collections.ManagedConcurrentWeakHashMap$Key: boolean equals(java.lang.Object)>-><org.opsli.api.wrapper.system.dict.DictWrapper: boolean equals(java.lang.Object)>
<com.sun.jmx.mbeanserver.Util: int hashCode(java.lang.String[],java.lang.Object[])>-><org.opsli.plugins.security.exception.AuthException: int hashCode()>
<cn.hutool.core.util.ArrayUtil: java.lang.String toString(java.lang.Object)>-><org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><io.netty.bootstrap.AbstractBootstrap: java.lang.String toString()>
<com.alibaba.fastjson.serializer.AppendableSerializer: void write(com.alibaba.fastjson.serializer.JSONSerializer,java.lang.Object,java.lang.Object,java.lang.reflect.Type,int)>-><org.opsli.api.wrapper.system.dict.DictWrapper: java.lang.String toString()>
<org.apache.commons.beanutils.converters.AbstractConverter: java.lang.String convertToString(java.lang.Object)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache: java.lang.String toString()>
<org.opsli.core.autoconfigure.properties.DbSourceProperties: void setDataSourceInfoMap(com.baomidou.dynamic.datasource.spring.boot.autoconfigure.DynamicDataSourceProperties)>-><java.util.LinkedHashMap$LinkedEntryIterator: java.lang.Object next()>
<org.opsli.core.base.controller.BaseRestController$1: void saveData(java.util.List)>-><org.opsli.api.base.warpper.ApiWrapper: org.opsli.api.base.warpper.ApiWrapper setCreateTime(java.util.Date)>
<org.opsli.modulars.system.user.web.UserRestController: org.opsli.api.base.result.ResultWrapper findPageByTenant(java.lang.Integer,java.lang.Integer,javax.servlet.http.HttpServletRequest)>-><java.util.IdentityHashMap$EntryIterator: java.lang.Object next()>
<reactor.util.function.Tuple2: int hashCode()>-><org.opsli.api.wrapper.system.menu.MenuModel: int hashCode()>
<org.opsli.modulars.tools.oss.web.OssRestController: org.opsli.api.base.result.ResultWrapper upload(org.springframework.web.multipart.MultipartHttpServletRequest)>-><com.google.common.collect.ImmutableList$SubList: java.lang.Object get(int)>
<java.awt.font.StyledParagraph: int[] addToVector(java.lang.Object,int,java.util.Vector,int[])>-><org.opsli.plugins.security.exception.AuthException: boolean equals(java.lang.Object)>
<org.opsli.plugins.sms.exceptions.SmsException: void <init>(java.lang.Integer,java.lang.String)>-><org.opsli.common.exception.ServiceException: void <init>(java.lang.Integer,java.lang.String)>
<java.util.EnumMap: boolean removeMapping(java.lang.Object,java.lang.Object)>-><org.opsli.modulars.generator.logs.wrapper.GenBuilderModel: boolean equals(java.lang.Object)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><org.springframework.core.io.support.EncodedResource: java.lang.String toString()>
<org.opsli.core.base.controller.BaseRestController: java.util.Optional excelExportAuth(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)>-><org.opsli.core.base.controller.BaseRestController$ExcelExportCache$ExcelExportCacheBuilder: org.opsli.core.base.controller.BaseRestController$ExcelExportCache build()>
<cn.hutool.core.convert.impl.EnumConverter: java.lang.Enum tryConvertEnum(java.lang.Object,java.lang.Class)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String toString()>
<org.opsli.core.cache.SecurityCache: java.lang.Object get(org.springframework.data.redis.core.RedisTemplate,java.lang.String,java.util.function.Function,boolean)>-><java.util.concurrent.locks.ReentrantLock: boolean tryLock(long,java.util.concurrent.TimeUnit)>
<org.opsli.plugins.security.exception.AuthServiceException: boolean equals(java.lang.Object)>-><java.lang.Object: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.menu.web.MenuRestController: org.opsli.api.base.result.ResultWrapper findMenuTreePageByLazy(java.lang.String)>-><org.opsli.api.wrapper.system.menu.MenuModel: java.lang.String getParentId()>
<org.opsli.plugins.generator.utils.GenTemplateUtil: java.util.List handleDictList(java.util.Map)>-><java.util.HashMap: java.util.Set entrySet()>
<org.opsli.modulars.tools.oss.web.OssRestController: org.opsli.api.base.result.ResultWrapper upload(org.springframework.web.multipart.MultipartHttpServletRequest)>-><kotlin.collections.unsigned.UArraysKt___UArraysJvmKt$asList$3: java.lang.Object get(int)>
<org.opsli.core.persistence.querybuilder.conf.WebQueryConf: void pub(org.opsli.common.utils.FieldUtil$SFunction,java.lang.String)>-><org.opsli.common.utils.FieldUtil: java.lang.String getFileName(org.opsli.common.utils.FieldUtil$SFunction)>
<java.awt.font.StyledParagraph: int[] addToVector(java.lang.Object,int,java.util.Vector,int[])>-><org.opsli.modulars.system.user.entity.SysUserRoleRef: boolean equals(java.lang.Object)>
<org.opsli.modulars.system.login.web.LoginByAccountRestController: void captcha(java.lang.String,javax.servlet.http.HttpServletResponse)>-><javax.servlet.http.HttpServletResponseWrapper: void setHeader(java.lang.String,java.lang.String)>
<org.opsli.plugins.redis.jsonserializer.FastJson2JsonRedisSerializer: java.lang.Object deserialize(byte[])>-><java.time.format.DateTimeFormatterBuilder$StringLiteralPrinterParser: java.lang.String toString()>
<org.opsli.common.enums.DictType: void <init>(java.lang.String,int,java.lang.String,java.lang.String,java.lang.String)>-><java.lang.Enum: void <init>(java.lang.String,int)>
<org.opsli.plugins.security.exception.AuthException: java.lang.String toString()>-><java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.Object)>
